rally_num,serving_team,rotation,serve_type,result,score_team_a,score_team_b,match,set
13,SLO,R6,FLOAT,loss,6,7,FRA_vs_SLO,2
14,SLO,R1,FLOAT,win,6,8,FRA_vs_SLO,2
15,FRA,R1,FLOAT,loss,7,8,FRA_vs_SLO,2
16,SLO,R1,FLOAT,loss,7,9,FRA_vs_SLO,2
17,SLO,R2,JUMP,win,7,10,FRA_vs_SLO,2
18,FRA,R2,JUMP,loss,8,10,FRA_vs_SLO,2
19,SLO,R2,JUMP,loss,8,11,FRA_vs_SLO,2
20,FRA,R3,JUMP,loss,9,11,FRA_vs_SLO,2
21,FRA,R3,JUMP,win,10,11,FRA_vs_SLO,2
22,FRA,R3,JUMP,win,11,11,FRA_vs_SLO,2
23,FRA,R3,FLOAT,win,12,11,FRA_vs_SLO,2
24,SLO,R3,FLOAT,loss,12,12,FRA_vs_SLO,2
25,SLO,R4,JUMP,win,12,13,FRA_vs_SLO,2
26,FRA,R4,JUMP,loss,13,13,FRA_vs_SLO,2
27,SLO,R4,JUMP,loss,13,14,FRA_vs_SLO,2
28,FRA,R5,JUMP,loss,14,14,FRA_vs_SLO,2
29,SLO,R5,FLOAT,loss,14,15,FRA_vs_SLO,2
30,FRA,R6,JUMP,loss,15,15,FRA_vs_SLO,2
31,SLO,R6,JUMP,loss,15,16,FRA_vs_SLO,2
32,FRA,R1,JUMP,loss,16,16,FRA_vs_SLO,2
33,SLO,R1,JUMP,loss,16,17,FRA_vs_SLO,2
34,FRA,R2,JUMP,loss,17,17,FRA_vs_SLO,2
35,SLO,R2,FLOAT,loss,17,18,FRA_vs_SLO,2
36,FRA,R3,FLOAT,loss,18,18,FRA_vs_SLO,2
37,SLO,R3,JUMP,loss,18,19,FRA_vs_SLO,2
38,SLO,R4,JUMP,win,18,20,FRA_vs_SLO,2
1,SLO,R1,JUMP,loss,0,1,FRA_vs_SLO,3
2,FRA,R2,JUMP,loss,1,1,FRA_vs_SLO,3
3,SLO,R2,JUMP,loss,1,2,FRA_vs_SLO,3
4,FRA,R3,FLOAT,loss,2,2,FRA_vs_SLO,3
5,SLO,R3,JUMP,loss,2,3,FRA_vs_SLO,3
6,FRA,R4,JUMP,loss,3,3,FRA_vs_SLO,3
7,SLO,R4,JUMP,loss,3,4,FRA_vs_SLO,3
8,FRA,R5,JUMP,loss,4,4,FRA_vs_SLO,3
9,SLO,R5,FLOAT,loss,4,5,FRA_vs_SLO,3
10,FRA,R6,HYBRID,loss,5,5,FRA_vs_SLO,3
11,SLO,R6,JUMP,loss,5,6,FRA_vs_SLO,3
12,FRA,R1,JUMP,loss,6,6,FRA_vs_SLO,3
13,SLO,R1,JUMP,loss,6,7,FRA_vs_SLO,3
14,FRA,R2,JUMP,loss,7,7,FRA_vs_SLO,3
15,SLO,R2,HYBRID,loss,7,8,FRA_vs_SLO,3
16,SLO,R3,FLOAT,win,7,9,FRA_vs_SLO,3
17,SLO,R3,FLOAT,win,7,10,FRA_vs_SLO,3
18,FRA,R3,JUMP,loss,8,10,FRA_vs_SLO,3
19,SLO,R3,FLOAT,loss,8,11,FRA_vs_SLO,3
20,SLO,R4,JUMP,win,8,12,FRA_vs_SLO,3
21,FRA,R4,JUMP,loss,9,12,FRA_vs_SLO,3
22,SLO,R4,JUMP,loss,9,13,FRA_vs_SLO,3
23,FRA,R5,JUMP,loss,10,13,FRA_vs_SLO,3
24,SLO,R5,FLOAT,loss,10,14,FRA_vs_SLO,3
25,FRA,R6,JUMP,loss,11,14,FRA_vs_SLO,3
26,SLO,R6,FLOAT,loss,11,15,FRA_vs_SLO,3
1,FRA,R1,JUMP,win,1,0,FRA_vs_SLO,4
2,FRA,R1,HYBRID,win,2,0,FRA_vs_SLO,4
3,SLO,R1,JUMP,loss,2,1,FRA_vs_SLO,4
4,SLO,R2,JUMP,win,2,2,FRA_vs_SLO,4
5,SLO,R2,JUMP,win,2,3,FRA_vs_SLO,4
6,SLO,R2,JUMP,win,2,4,FRA_vs_SLO,4
7,SLO,R2,JUMP,win,2,5,FRA_vs_SLO,4
8,FRA,R2,JUMP,loss,3,5,FRA_vs_SLO,4
9,SLO,R2,JUMP,loss,3,6,FRA_vs_SLO,4
10,SLO,R3,FLOAT,win,3,7,FRA_vs_SLO,4
11,FRA,R3,FLOAT,loss,4,7,FRA_vs_SLO,4
12,SLO,R3,JUMP,loss,4,8,FRA_vs_SLO,4
13,FRA,R4,JUMP,loss,5,8,FRA_vs_SLO,4
14,FRA,R4,JUMP,win,6,8,FRA_vs_SLO,4
15,SLO,R4,JUMP,loss,6,9,FRA_vs_SLO,4
16,FRA,R5,JUMP,loss,7,9,FRA_vs_SLO,4
17,SLO,R5,HYBRID,loss,7,10,FRA_vs_SLO,4
18,SLO,R6,JUMP,win,7,11,FRA_vs_SLO,4
19,SLO,R6,HYBRID,win,7,12,FRA_vs_SLO,4
20,SLO,R6,JUMP,win,7,13,FRA_vs_SLO,4
21,FRA,R6,JUMP,loss,8,13,FRA_vs_SLO,4
22,SLO,R6,FLOAT,loss,8,14,FRA_vs_SLO,4
23,FRA,R1,JUMP,loss,9,14,FRA_vs_SLO,4
24,SLO,R1,JUMP,loss,9,15,FRA_vs_SLO,4
1,FRA,R1,JUMP,win,1,0,FRA_vs_SLO,5
2,SLO,R1,JUMP,loss,1,1,FRA_vs_SLO,5
3,FRA,R2,JUMP,loss,2,1,FRA_vs_SLO,5
4,SLO,R2,FLOAT,loss,2,2,FRA_vs_SLO,5
5,FRA,R3,HYBRID,loss,3,2,FRA_vs_SLO,5
6,SLO,R3,JUMP,loss,3,3,FRA_vs_SLO,5
7,FRA,R4,JUMP,loss,4,3,FRA_vs_SLO,5
8,SLO,R4,JUMP,loss,4,4,FRA_vs_SLO,5
9,SLO,R5,JUMP,win,4,5,FRA_vs_SLO,5
10,FRA,R5,JUMP,loss,5,5,FRA_vs_SLO,5
11,SLO,R5,FLOAT,loss,5,6,FRA_vs_SLO,5
12,FRA,R6,JUMP,loss,6,6,FRA_vs_SLO,5
13,FRA,R6,FLOAT,win,7,6,FRA_vs_SLO,5
14,FRA,R6,FLOAT,win,8,6,FRA_vs_SLO,5
15,SLO,R6,FLOAT,loss,8,7,FRA_vs_SLO,5
16,FRA,R1,FLOAT,loss,9,7,FRA_vs_SLO,5
17,SLO,R1,JUMP,loss,9,8,FRA_vs_SLO,5
18,FRA,R2,JUMP,loss,10,8,FRA_vs_SLO,5
19,SLO,R2,FLOAT,loss,10,9,FRA_vs_SLO,5
20,FRA,R3,FLOAT,loss,11,9,FRA_vs_SLO,5
21,FRA,R3,JUMP,win,12,9,FRA_vs_SLO,5
22,SLO,R3,HYBRID,loss,12,10,FRA_vs_SLO,5
23,FRA,R4,JUMP,loss,13,10,FRA_vs_SLO,5
24,FRA,R4,JUMP,win,14,10,FRA_vs_SLO,5
25,FRA,R4,JUMP,win,15,10,FRA_vs_SLO,5
1,USA,R1,JUMP,loss,0,1,FRA_vs_USA,1
2,FRA,R2,JUMP,loss,1,1,FRA_vs_USA,1
3,USA,R2,FLOAT,loss,1,2,FRA_vs_USA,1
4,USA,R3,JUMP,win,1,3,FRA_vs_USA,1
5,FRA,R3,HYBRID,loss,2,3,FRA_vs_USA,1
6,USA,R3,JUMP,loss,2,4,FRA_vs_USA,1
7,FRA,R4,JUMP,loss,3,4,FRA_vs_USA,1
8,USA,R4,JUMP,loss,3,5,FRA_vs_USA,1
9,FRA,R5,JUMP,loss,4,5,FRA_vs_USA,1
10,USA,R5,FLOAT,loss,4,6,FRA_vs_USA,1
11,FRA,R6,JUMP,loss,5,6,FRA_vs_USA,1
12,FRA,R6,JUMP,win,6,6,FRA_vs_USA,1
13,FRA,R6,FLOAT,win,7,6,FRA_vs_USA,1
14,USA,R6,FLOAT,loss,7,7,FRA_vs_USA,1
15,FRA,R1,JUMP,loss,8,7,FRA_vs_USA,1
16,USA,R1,FLOAT,loss,8,8,FRA_vs_USA,1
17,USA,R2,JUMP,win,8,9,FRA_vs_USA,1
18,FRA,R2,JUMP,loss,9,9,FRA_vs_USA,1
19,USA,R2,FLOAT,loss,9,10,FRA_vs_USA,1
20,FRA,R3,JUMP,loss,10,10,FRA_vs_USA,1
21,FRA,R3,JUMP,win,11,10,FRA_vs_USA,1
22,USA,R3,FLOAT,loss,11,11,FRA_vs_USA,1
23,USA,R4,JUMP,win,11,12,FRA_vs_USA,1
24,USA,R4,JUMP,win,11,13,FRA_vs_USA,1
25,FRA,R4,JUMP,loss,12,13,FRA_vs_USA,1
26,USA,R4,JUMP,loss,12,14,FRA_vs_USA,1
27,USA,R5,JUMP,win,12,15,FRA_vs_USA,1
1,USA,R1,JUMP,loss,0,1,FRA_vs_USA,2
2,FRA,R2,HYBRID,loss,1,1,FRA_vs_USA,2
3,FRA,R2,FLOAT,win,2,1,FRA_vs_USA,2
4,USA,R2,JUMP,loss,2,2,FRA_vs_USA,2
5,FRA,R3,JUMP,loss,3,2,FRA_vs_USA,2
6,USA,R3,JUMP,loss,3,3,FRA_vs_USA,2
7,FRA,R4,JUMP,loss,4,3,FRA_vs_USA,2
8,USA,R4,JUMP,loss,4,4,FRA_vs_USA,2
9,USA,R5,JUMP,win,4,5,FRA_vs_USA,2
10,USA,R5,JUMP,win,4,6,FRA_vs_USA,2
11,FRA,R5,JUMP,loss,5,6,FRA_vs_USA,2
12,USA,R5,FLOAT,loss,5,7,FRA_vs_USA,2
13,FRA,R6,JUMP,loss,6,7,FRA_vs_USA,2
14,USA,R6,JUMP,loss,6,8,FRA_vs_USA,2
15,USA,R1,JUMP,win,6,9,FRA_vs_USA,2
16,USA,R1,FLOAT,win,6,10,FRA_vs_USA,2
17,FRA,R1,HYBRID,loss,7,10,FRA_vs_USA,2
18,FRA,R1,JUMP,win,8,10,FRA_vs_USA,2
19,USA,R1,JUMP,loss,8,11,FRA_vs_USA,2
20,FRA,R2,JUMP,loss,9,11,FRA_vs_USA,2
21,FRA,R2,FLOAT,win,10,11,FRA_vs_USA,2
22,USA,R2,FLOAT,loss,10,12,FRA_vs_USA,2
23,FRA,R3,JUMP,loss,11,12,FRA_vs_USA,2
24,FRA,R3,JUMP,win,12,12,FRA_vs_USA,2
25,USA,R3,JUMP,loss,12,13,FRA_vs_USA,2
26,FRA,R4,JUMP,loss,13,13,FRA_vs_USA,2
27,USA,R4,JUMP,loss,13,14,FRA_vs_USA,2
28,USA,R5,JUMP,win,13,15,FRA_vs_USA,2
1,FRA,R1,FLOAT,win,1,0,FRA_vs_USA,3
2,USA,R1,JUMP,loss,1,1,FRA_vs_USA,3
3,FRA,R2,HYBRID,loss,2,1,FRA_vs_USA,3
4,USA,R2,FLOAT,loss,2,2,FRA_vs_USA,3
5,USA,R3,JUMP,win,2,3,FRA_vs_USA,3
6,USA,R3,JUMP,win,2,4,FRA_vs_USA,3
7,FRA,R3,FLOAT,loss,3,4,FRA_vs_USA,3
8,USA,R3,HYBRID,loss,3,5,FRA_vs_USA,3
9,FRA,R4,JUMP,loss,4,5,FRA_vs_USA,3
10,USA,R4,JUMP,loss,4,6,FRA_vs_USA,3
11,FRA,R5,JUMP,loss,5,6,FRA_vs_USA,3
12,USA,R5,JUMP,loss,5,7,FRA_vs_USA,3
13,FRA,R6,JUMP,loss,6,7,FRA_vs_USA,3
14,USA,R6,FLOAT,loss,6,8,FRA_vs_USA,3
15,FRA,R1,FLOAT,loss,7,8,FRA_vs_USA,3
16,USA,R1,FLOAT,loss,7,9,FRA_vs_USA,3
17,USA,R2,JUMP,win,7,10,FRA_vs_USA,3
18,FRA,R2,JUMP,loss,8,10,FRA_vs_USA,3
19,FRA,R2,JUMP,win,9,10,FRA_vs_USA,3
20,USA,R2,FLOAT,loss,9,11,FRA_vs_USA,3
21,USA,R3,FLOAT,win,9,12,FRA_vs_USA,3
22,FRA,R3,FLOAT,loss,10,12,FRA_vs_USA,3
23,USA,R3,JUMP,loss,10,13,FRA_vs_USA,3
24,FRA,R4,JUMP,loss,11,13,FRA_vs_USA,3
25,USA,R4,JUMP,loss,11,14,FRA_vs_USA,3
26,USA,R5,JUMP,win,11,15,FRA_vs_USA,3
1,USA,R1,JUMP,loss,0,1,FRA_vs_USA,4
2,FRA,R2,JUMP,loss,1,1,FRA_vs_USA,4
3,USA,R2,FLOAT,loss,1,2,FRA_vs_USA,4
4,FRA,R3,JUMP,loss,2,2,FRA_vs_USA,4
5,FRA,R3,JUMP,win,3,2,FRA_vs_USA,4
6,FRA,R3,JUMP,win,4,2,FRA_vs_USA,4
7,USA,R3,JUMP,loss,4,3,FRA_vs_USA,4
8,USA,R4,JUMP,win,4,4,FRA_vs_USA,4
9,FRA,R4,JUMP,loss,5,4,FRA_vs_USA,4
10,USA,R4,JUMP,loss,5,5,FRA_vs_USA,4
11,USA,R5,JUMP,win,5,6,FRA_vs_USA,4
12,FRA,R5,JUMP,loss,6,6,FRA_vs_USA,4
13,USA,R5,FLOAT,loss,6,7,FRA_vs_USA,4
14,FRA,R6,JUMP,loss,7,7,FRA_vs_USA,4
15,FRA,R6,FLOAT,win,8,7,FRA_vs_USA,4
16,USA,R6,FLOAT,loss,8,8,FRA_vs_USA,4
17,FRA,R1,FLOAT,loss,9,8,FRA_vs_USA,4
18,USA,R1,JUMP,loss,9,9,FRA_vs_USA,4
19,FRA,R2,HYBRID,loss,10,9,FRA_vs_USA,4
20,USA,R2,FLOAT,loss,10,10,FRA_vs_USA,4
21,FRA,R3,JUMP,loss,11,10,FRA_vs_USA,4
22,USA,R3,FLOAT,loss,11,11,FRA_vs_USA,4
23,FRA,R4,JUMP,loss,12,11,FRA_vs_USA,4
24,USA,R4,JUMP,loss,12,12,FRA_vs_USA,4
25,FRA,R5,JUMP,loss,13,12,FRA_vs_USA,4
26,USA,R5,FLOAT,loss,13,13,FRA_vs_USA,4
27,FRA,R6,JUMP,loss,14,13,FRA_vs_USA,4
28,USA,R6,FLOAT,loss,14,14,FRA_vs_USA,4
29,FRA,R1,JUMP,loss,15,14,FRA_vs_USA,4
30,FRA,R1,JUMP,win,16,14,FRA_vs_USA,4
1,USA,R1,FLOAT,loss,0,1,FRA_vs_USA,5
2,FRA,R2,JUMP,loss,1,1,FRA_vs_USA,5
3,FRA,R2,FLOAT,win,2,1,FRA_vs_USA,5
4,FRA,R2,FLOAT,win,3,1,FRA_vs_USA,5
5,FRA,R2,FLOAT,win,4,1,FRA_vs_USA,5
6,USA,R2,JUMP,loss,4,2,FRA_vs_USA,5
7,USA,R3,FLOAT,win,4,3,FRA_vs_USA,5
8,FRA,R3,JUMP,loss,5,3,FRA_vs_USA,5
9,USA,R3,JUMP,loss,5,4,FRA_vs_USA,5
10,FRA,R4,JUMP,loss,6,4,FRA_vs_USA,5
11,USA,R4,JUMP,loss,6,5,FRA_vs_USA,5
12,FRA,R5,JUMP,loss,7,5,FRA_vs_USA,5
13,FRA,R5,JUMP,win,8,5,FRA_vs_USA,5
14,USA,R5,HYBRID,loss,8,6,FRA_vs_USA,5
15,FRA,R6,JUMP,loss,9,6,FRA_vs_USA,5
16,USA,R6,FLOAT,loss,9,7,FRA_vs_USA,5
17,FRA,R1,JUMP,loss,10,7,FRA_vs_USA,5
18,USA,R1,JUMP,loss,10,8,FRA_vs_USA,5
19,USA,R2,JUMP,win,10,9,FRA_vs_USA,5
20,USA,R2,HYBRID,win,10,10,FRA_vs_USA,5
21,FRA,R2,JUMP,loss,11,10,FRA_vs_USA,5
22,USA,R2,JUMP,loss,11,11,FRA_vs_USA,5
23,USA,R3,JUMP,win,11,12,FRA_vs_USA,5
24,USA,R3,FLOAT,win,11,13,FRA_vs_USA,5
25,FRA,R3,JUMP,loss,12,13,FRA_vs_USA,5
26,USA,R3,JUMP,loss,12,14,FRA_vs_USA,5
27,FRA,R4,JUMP,loss,13,14,FRA_vs_USA,5
28,USA,R4,JUMP,loss,13,15,FRA_vs_USA,5
1,ITA,R1,HYBRID,win,1,0,ITA_vs_JPN,1
2,JPN,R1,HYBRID,loss,1,1,ITA_vs_JPN,1
3,ITA,R2,JUMP,loss,2,1,ITA_vs_JPN,1
4,ITA,R2,JUMP,win,3,1,ITA_vs_JPN,1
5,JPN,R2,JUMP,loss,3,2,ITA_vs_JPN,1
6,JPN,R3,FLOAT,win,3,3,ITA_vs_JPN,1
7,ITA,R3,JUMP,loss,4,3,ITA_vs_JPN,1
8,ITA,R3,FLOAT,win,5,3,ITA_vs_JPN,1
9,JPN,R3,FLOAT,loss,5,4,ITA_vs_JPN,1
10,ITA,R4,JUMP,loss,6,4,ITA_vs_JPN,1
11,ITA,R4,JUMP,win,7,4,ITA_vs_JPN,1
12,JPN,R4,JUMP,loss,7,5,ITA_vs_JPN,1
13,ITA,R5,JUMP,loss,8,5,ITA_vs_JPN,1
14,ITA,R5,JUMP,win,9,5,ITA_vs_JPN,1
15,JPN,R5,HYBRID,loss,9,6,ITA_vs_JPN,1
16,ITA,R6,JUMP,loss,10,6,ITA_vs_JPN,1
17,JPN,R6,FLOAT,loss,10,7,ITA_vs_JPN,1
18,JPN,R1,HYBRID,win,10,8,ITA_vs_JPN,1
19,ITA,R1,FLOAT,loss,11,8,ITA_vs_JPN,1
20,JPN,R1,JUMP,loss,11,9,ITA_vs_JPN,1
21,JPN,R2,JUMP,win,11,10,ITA_vs_JPN,1
22,ITA,R2,JUMP,loss,12,10,ITA_vs_JPN,1
23,ITA,R2,JUMP,win,13,10,ITA_vs_JPN,1
24,JPN,R2,JUMP,loss,13,11,ITA_vs_JPN,1
25,ITA,R3,FLOAT,loss,14,11,ITA_vs_JPN,1
26,JPN,R3,FLOAT,loss,14,12,ITA_vs_JPN,1
27,ITA,R4,JUMP,loss,15,12,ITA_vs_JPN,1
1,JPN,R1,HYBRID,loss,0,1,ITA_vs_JPN,2
2,ITA,R2,JUMP,loss,1,1,ITA_vs_JPN,2
3,JPN,R2,JUMP,loss,1,2,ITA_vs_JPN,2
4,ITA,R3,FLOAT,loss,2,2,ITA_vs_JPN,2
5,JPN,R3,FLOAT,loss,2,3,ITA_vs_JPN,2
6,JPN,R4,JUMP,win,2,4,ITA_vs_JPN,2
7,JPN,R4,JUMP,win,2,5,ITA_vs_JPN,2
8,ITA,R4,JUMP,loss,3,5,ITA_vs_JPN,2
9,JPN,R4,JUMP,loss,3,6,ITA_vs_JPN,2
10,ITA,R5,JUMP,loss,4,6,ITA_vs_JPN,2
11,ITA,R5,JUMP,win,5,6,ITA_vs_JPN,2
12,ITA,R5,JUMP,win,6,6,ITA_vs_JPN,2
13,JPN,R5,JUMP,loss,6,7,ITA_vs_JPN,2
14,ITA,R6,JUMP,loss,7,7,ITA_vs_JPN,2
15,ITA,R6,FLOAT,win,8,7,ITA_vs_JPN,2
16,JPN,R6,JUMP,loss,8,8,ITA_vs_JPN,2
17,JPN,R1,FLOAT,win,8,9,ITA_vs_JPN,2
18,ITA,R1,FLOAT,loss,9,9,ITA_vs_JPN,2
19,ITA,R1,JUMP,win,10,9,ITA_vs_JPN,2
20,JPN,R1,JUMP,loss,10,10,ITA_vs_JPN,2
21,JPN,R2,JUMP,win,10,11,ITA_vs_JPN,2
22,ITA,R2,JUMP,loss,11,11,ITA_vs_JPN,2
23,ITA,R2,JUMP,win,12,11,ITA_vs_JPN,2
24,JPN,R2,JUMP,loss,12,12,ITA_vs_JPN,2
25,ITA,R3,FLOAT,loss,13,12,ITA_vs_JPN,2
26,ITA,R3,FLOAT,win,14,12,ITA_vs_JPN,2
27,JPN,R3,FLOAT,loss,14,13,ITA_vs_JPN,2
28,JPN,R4,JUMP,win,14,14,ITA_vs_JPN,2
29,JPN,R4,JUMP,win,14,15,ITA_vs_JPN,2
30,ITA,R4,JUMP,loss,15,15,ITA_vs_JPN,2
31,ITA,R4,JUMP,win,16,15,ITA_vs_JPN,2
32,JPN,R4,JUMP,loss,16,16,ITA_vs_JPN,2
33,ITA,R5,JUMP,loss,17,16,ITA_vs_JPN,2
34,JPN,R5,JUMP,loss,17,17,ITA_vs_JPN,2
35,ITA,R6,FLOAT,loss,18,17,ITA_vs_JPN,2
36,ITA,R6,FLOAT,win,19,17,ITA_vs_JPN,2
1,JPN,R1,HYBRID,loss,0,1,ITA_vs_JPN,3
2,ITA,R2,JUMP,loss,1,1,ITA_vs_JPN,3
3,JPN,R2,JUMP,loss,1,2,ITA_vs_JPN,3
4,ITA,R3,FLOAT,loss,2,2,ITA_vs_JPN,3
5,JPN,R3,HYBRID,loss,2,3,ITA_vs_JPN,3
6,ITA,R4,JUMP,loss,3,3,ITA_vs_JPN,3
7,JPN,R4,JUMP,loss,3,4,ITA_vs_JPN,3
8,ITA,R5,HYBRID,loss,4,4,ITA_vs_JPN,3
9,ITA,R5,JUMP,win,5,4,ITA_vs_JPN,3
10,ITA,R5,HYBRID,win,6,4,ITA_vs_JPN,3
11,JPN,R5,JUMP,loss,6,5,ITA_vs_JPN,3
12,ITA,R6,FLOAT,loss,7,5,ITA_vs_JPN,3
13,ITA,R6,HYBRID,win,8,5,ITA_vs_JPN,3
14,ITA,R6,JUMP,win,9,5,ITA_vs_JPN,3
15,JPN,R6,FLOAT,loss,9,6,ITA_vs_JPN,3
16,ITA,R1,JUMP,loss,10,6,ITA_vs_JPN,3
17,ITA,R1,HYBRID,win,11,6,ITA_vs_JPN,3
18,ITA,R1,HYBRID,win,12,6,ITA_vs_JPN,3
19,JPN,R1,JUMP,loss,12,7,ITA_vs_JPN,3
20,JPN,R2,JUMP,win,12,8,ITA_vs_JPN,3
21,ITA,R2,JUMP,loss,13,8,ITA_vs_JPN,3
22,JPN,R2,JUMP,loss,13,9,ITA_vs_JPN,3
23,ITA,R3,HYBRID,loss,14,9,ITA_vs_JPN,3
24,ITA,R3,FLOAT,win,15,9,ITA_vs_JPN,3
1,JPN,R1,HYBRID,loss,0,1,ITA_vs_JPN,4
2,ITA,R2,JUMP,loss,1,1,ITA_vs_JPN,4
3,JPN,R2,JUMP,loss,1,2,ITA_vs_JPN,4
4,JPN,R3,JUMP,win,1,3,ITA_vs_JPN,4
5,ITA,R3,FLOAT,loss,2,3,ITA_vs_JPN,4
6,JPN,R3,HYBRID,loss,2,4,ITA_vs_JPN,4
7,ITA,R4,JUMP,loss,3,4,ITA_vs_JPN,4
8,ITA,R4,JUMP,win,4,4,ITA_vs_JPN,4
9,JPN,R4,JUMP,loss,4,5,ITA_vs_JPN,4
10,ITA,R5,JUMP,loss,5,5,ITA_vs_JPN,4
11,JPN,R5,JUMP,loss,5,6,ITA_vs_JPN,4
12,ITA,R6,FLOAT,loss,6,6,ITA_vs_JPN,4
13,JPN,R6,HYBRID,loss,6,7,ITA_vs_JPN,4
14,ITA,R1,JUMP,loss,7,7,ITA_vs_JPN,4
15,ITA,R1,JUMP,win,8,7,ITA_vs_JPN,4
16,ITA,R1,HYBRID,win,9,7,ITA_vs_JPN,4
17,JPN,R1,JUMP,loss,9,8,ITA_vs_JPN,4
18,ITA,R2,JUMP,loss,10,8,ITA_vs_JPN,4
19,ITA,R2,JUMP,win,11,8,ITA_vs_JPN,4
20,JPN,R2,JUMP,loss,11,9,ITA_vs_JPN,4
21,ITA,R3,FLOAT,loss,12,9,ITA_vs_JPN,4
22,JPN,R3,HYBRID,loss,12,10,ITA_vs_JPN,4
23,ITA,R4,JUMP,loss,13,10,ITA_vs_JPN,4
24,ITA,R4,JUMP,win,14,10,ITA_vs_JPN,4
25,JPN,R4,JUMP,loss,14,11,ITA_vs_JPN,4
26,ITA,R5,JUMP,loss,15,11,ITA_vs_JPN,4
1,JPN,R1,HYBRID,loss,0,1,ITA_vs_JPN,5
2,ITA,R2,JUMP,loss,1,1,ITA_vs_JPN,5
3,ITA,R2,JUMP,win,2,1,ITA_vs_JPN,5
4,JPN,R2,JUMP,loss,2,2,ITA_vs_JPN,5
5,JPN,R3,FLOAT,win,2,3,ITA_vs_JPN,5
6,ITA,R3,FLOAT,loss,3,3,ITA_vs_JPN,5
7,JPN,R3,FLOAT,loss,3,4,ITA_vs_JPN,5
8,ITA,R4,JUMP,loss,4,4,ITA_vs_JPN,5
9,JPN,R4,JUMP,loss,4,5,ITA_vs_JPN,5
10,JPN,R5,JUMP,win,4,6,ITA_vs_JPN,5
11,JPN,R5,JUMP,win,4,7,ITA_vs_JPN,5
12,ITA,R5,JUMP,loss,5,7,ITA_vs_JPN,5
13,JPN,R5,JUMP,loss,5,8,ITA_vs_JPN,5
14,ITA,R6,FLOAT,loss,6,8,ITA_vs_JPN,5
15,ITA,R6,FLOAT,win,7,8,ITA_vs_JPN,5
16,JPN,R6,FLOAT,loss,7,9,ITA_vs_JPN,5
17,ITA,R1,HYBRID,loss,8,9,ITA_vs_JPN,5
18,JPN,R1,JUMP,loss,8,10,ITA_vs_JPN,5
19,JPN,R2,JUMP,win,8,11,ITA_vs_JPN,5
20,ITA,R2,JUMP,loss,9,11,ITA_vs_JPN,5
21,JPN,R2,JUMP,loss,9,12,ITA_vs_JPN,5
22,ITA,R3,JUMP,loss,10,12,ITA_vs_JPN,5
23,JPN,R3,HYBRID,loss,10,13,ITA_vs_JPN,5
24,ITA,R4,JUMP,loss,11,13,ITA_vs_JPN,5
25,JPN,R4,JUMP,loss,11,14,ITA_vs_JPN,5
26,JPN,R5,JUMP,win,11,15,ITA_vs_JPN,5
1,POL,R1,JUMP,loss,0,1,ITA_vs_POL,1
2,POL,R2,JUMP,win,0,2,ITA_vs_POL,1
3,ITA,R2,HYBRID,loss,1,2,ITA_vs_POL,1
4,ITA,R2,JUMP,win,2,2,ITA_vs_POL,1
5,ITA,R2,JUMP,win,3,2,ITA_vs_POL,1
6,POL,R2,JUMP,loss,3,3,ITA_vs_POL,1
7,POL,R3,JUMP,win,3,4,ITA_vs_POL,1
8,ITA,R3,JUMP,loss,4,4,ITA_vs_POL,1
9,POL,R3,HYBRID,loss,4,5,ITA_vs_POL,1
10,ITA,R4,JUMP,loss,5,5,ITA_vs_POL,1
11,POL,R4,JUMP,loss,5,6,ITA_vs_POL,1
12,POL,R5,JUMP,win,5,7,ITA_vs_POL,1
13,ITA,R5,HYBRID,loss,6,7,ITA_vs_POL,1
14,POL,R5,JUMP,loss,6,8,ITA_vs_POL,1
15,ITA,R6,HYBRID,loss,7,8,ITA_vs_POL,1
16,POL,R6,FLOAT,loss,7,9,ITA_vs_POL,1
17,ITA,R1,HYBRID,loss,8,9,ITA_vs_POL,1
18,ITA,R1,HYBRID,win,9,9,ITA_vs_POL,1
19,ITA,R1,HYBRID,win,10,9,ITA_vs_POL,1
20,POL,R1,JUMP,loss,10,10,ITA_vs_POL,1
21,ITA,R2,HYBRID,loss,11,10,ITA_vs_POL,1
22,ITA,R2,JUMP,win,12,10,ITA_vs_POL,1
23,POL,R2,JUMP,loss,12,11,ITA_vs_POL,1
24,ITA,R3,JUMP,loss,13,11,ITA_vs_POL,1
25,ITA,R3,JUMP,win,14,11,ITA_vs_POL,1
26,ITA,R3,FLOAT,win,15,11,ITA_vs_POL,1
1,ITA,R1,JUMP,win,1,0,ITA_vs_POL,2
2,ITA,R1,JUMP,win,2,0,ITA_vs_POL,2
3,POL,R1,HYBRID,loss,2,1,ITA_vs_POL,2
4,ITA,R2,HYBRID,loss,3,1,ITA_vs_POL,2
5,POL,R2,JUMP,loss,3,2,ITA_vs_POL,2
6,POL,R3,JUMP,win,3,3,ITA_vs_POL,2
7,ITA,R3,JUMP,loss,4,3,ITA_vs_POL,2
8,ITA,R3,FLOAT,win,5,3,ITA_vs_POL,2
9,ITA,R3,FLOAT,win,6,3,ITA_vs_POL,2
10,ITA,R3,FLOAT,win,7,3,ITA_vs_POL,2
11,POL,R3,HYBRID,loss,7,4,ITA_vs_POL,2
12,ITA,R4,JUMP,loss,8,4,ITA_vs_POL,2
13,ITA,R4,JUMP,win,9,4,ITA_vs_POL,2
